252;Florida State University;USA;96;367;334;218;200;184;136;411;46,53;2015;225;1355
915;Fluminense Federal University;Brazil;9;367;313;218;802;892;645;871;44,12;2015;958;1356
899;Fourth Military Medical University;China;62;367;567;218;609;716;645;692;44,13;2015;880;1357
147;Free University of Berlin;Germany;4;76;548;128;109;80;234;461;48,78;2015;90;1358
971;Fu Jen Catholic University;Taiwan;19;367;446;218;984;887;812;824;44,06;2015;958;1359
195;Fudan University;China;5;367;203;218;112;252;368;123;47,56;2015;204;1360
862;Fukuoka University;Japan;65;367;567;218;971;876;812;416;44,17;2015;837;1361
706;Fuzhou University;China;41;367;399;218;727;984;428;463;44,35;2015;671;1362
747;G, d'Annunzio University, Chieti-Pescara;Italy;42;367;567;218;750;615;812;871;44,30;2015;659;1363
951;Gachon University;South Korea;34;367;567;218;918;880;812;451;44,08;2015;932;1364
852;Gazi University;Turkey;9;367;468;218;750;942;645;871;44,18;2015;809;1365
414;George Mason University;USA;140;367;567;98;450;371;264;526;45,13;2015;388;1366
202;George Washington University;USA;87;192;56;218;301;227;264;326;47,46;2015;235;1367
113;Georgetown University;USA;59;159;34;218;298;321;321;122;49,92;2015;204;1368
80;Georgia Institute of Technology;USA;48;135;60;218;107;152;78;36;52,08;2015;106;1369
424;Georgia Regents University;USA;141;367;567;218;482;418;368;481;45,09;2015;341;1370
509;Georgia State University;USA;160;367;405;218;449;484;511;360;44,74;2015;457;1371
119;Ghent University;Belgium;2;123;329;147;84;149;68;90;49,73;2015;119;1372
670;Gifu University;Japan;43;367;567;218;701;658;645;403;44,40;2015;606;1373
176;Goethe University Frankfurt;Germany;10;111;219;89;179;155;212;328;48,01;2015;124;1374
524;Graduate University for Advanced Studies;Japan;29;367;567;218;613;291;645;871;44,70;2015;420;1375
669;Graz University of Technology;Austria;8;367;567;218;677;715;368;404;44,40;2015;622;1376
430;Grenoble Institute of Technology;France;17;144;567;188;328;520;428;345;45,06;2015;388;1377
613;Griffith University;Australia;16;367;567;218;436;500;368;556;44,49;2015;565;1378
608;Gunma University;Japan;35;367;567;218;627;531;511;252;44,50;2015;590;1379
310;Gwangju Institute of Science and Technology;South Korea;9;367;567;218;540;538;368;54;45,88;2015;529;1380
434;Gyeongsang National University;South Korea;15;367;567;218;633;673;645;93;45,04;2015;606;1381
634;Hacettepe University;Turkey;3;367;567;218;658;630;428;871;44,45;2015;549;1382
952;Hallym University;South Korea;35;367;567;218;884;908;812;565;44,08;2015;921;1383
863;Hamamatsu University School of Medicine;Japan;66;367;567;218;990;917;645;470;44,17;2015;826;1384
292;Hannover Medical School;Germany;24;367;567;218;322;245;287;308;46,07;2015;219;1385
192;Hanyang University;South Korea;6;367;168;218;286;471;368;31;47,60;2015;396;1386
953;Harbin Engineering University;China;69;367;567;218;970;991;645;839;44,07;2015;906;1387
410;Harbin Institute of Technology;China;17;367;244;218;241;847;645;375;45,14;2015;437;1388
1;Harvard University;USA;1;1;1;1;1;1;1;3;100,00;2015;1;1389
733;Hasselt University;Belgium;9;367;340;218;829;904;645;761;44,32;2015;699;1390
23;Hebrew University of Jerusalem;Israel;1;15;164;15;120;97;368;35;65,71;2015;143;1391
883;Hefei University of Technology;China;57;367;302;218;914;974;812;871;44,15;2015;932;1392
990;Henan Normal University;China;80;367;567;218;959;991;812;871;44,04;2015;958;1393
707;Heriot-Watt University;United Kingdom;55;367;335;218;601;597;812;439;44,35;2015;715;1394
945;Hirosaki University;Japan;73;367;505;218;951;844;511;693;44,08;2015;906;1395
290;Hiroshima University;Japan;13;367;567;218;304;287;428;112;46,12;2015;273;1396
178;Hokkaido University;Japan;10;279;277;135;148;173;287;53;47,97;2015;251;1397
649;Hong Kong Baptist University;Hong Kong;6;367;516;218;592;937;511;691;44,43;2015;565;1398
354;Hong Kong Polytechnic University;Hong Kong;4;367;166;218;259;764;511;329;45,47;2015;375;1399
319;Hong Kong University of Science and Technology;Hong Kong;3;367;359;218;256;466;368;185;45,77;2015;300;1400
719;Howard University;USA;200;294;567;218;934;665;511;296;44,33;2015;699;1401
858;Huazhong Agricultural University;China;52;367;567;218;651;535;645;494;44,17;2015;837;1402
400;Huazhong University of Science and Technology;China;16;367;282;218;219;626;645;242;45,16;2015;480;1403
153;Humboldt University of Berlin;Germany;5;291;567;108;108;82;161;471;48,64;2015;85;1404
972;Hunan Normal University;China;74;367;567;218;923;917;812;871;44,06;2015;932;1405
553;Hunan University;China;30;367;291;218;464;906;645;816;44,62;2015;529;1406
850;Hunter College;USA;220;261;438;218;822;610;812;805;44,18;2015;826;1407
970;Ibaraki University;Japan;74;367;567;218;999;448;645;562;44,06;2015;946;1408
143;Icahn School of Medicine at Mount Sinai;USA;69;367;567;218;160;71;161;101;48,96;2015;63;1409
480;Illinois Institute of Technology;USA;154;274;114;218;784;713;511;861;44,85;2015;715;1410
35;Imperial College London;United Kingdom;4;90;82;30;19;26;23;47;59,61;2015;19;1411
448;Indian Institute of Science;India;3;367;332;218;315;537;511;239;44,96;2015;447;1412
596;Indian Institute of Technology Bombay;India;6;367;507;218;521;815;645;176;44,52;2015;699;1413
341;Indian Institute of Technology Delhi;India;1;367;59;218;635;943;812;625;45,54;2015;781;1414
714;Indian Institute of Technology Kanpur;India;11;174;503;218;561;848;645;450;44,34;2015;715;1415
614;Indian Institute of Technology Kharagpur;India;8;367;242;218;500;974;812;644;44,49;2015;686;1416
534;Indian Institute of Technology Madras;India;5;367;147;218;523;943;812;317;44,68;2015;796;1417
638;Indian Institute of Technology Roorkee;India;9;367;395;218;839;931;428;871;44,44;2015;565;1418
106;Indiana University - Bloomington;USA;58;134;35;178;180;143;161;178;50,26;2015;190;1419
164;Indiana University-Purdue University Indianapolis;USA;74;367;492;218;187;190;125;79;48,28;2015;122;1420
578;Inha University;South Korea;20;367;381;218;568;780;511;273;44,56;2015;565;1421
813;Inje University;South Korea;28;367;567;218;838;928;812;331;44,22;2015;809;1422
395;Innsbruck Medical University;Austria;4;367;567;218;469;413;812;678;45,18;2015;324;1423
772;Institut national des sciences Appliqu?es de Lyon;France;37;367;567;218;547;674;645;558;44,27;2015;732;1424
576;International School for Advanced Studies;Italy;32;367;567;218;623;406;812;768;44,57;2015;486;1425
187;Iowa State University;USA;81;286;186;109;151;178;82;339;47,71;2015;184;1426
914;Isfahan University of Technology;Iran;5;367;567;218;682;923;645;871;44,12;2015;880;1427
742;Istanbul Technical University;Turkey;5;367;440;218;646;875;368;839;44,31;2015;699;1428
623;Istanbul University;Turkey;2;253;386;218;684;560;645;871;44,48;2015;558;1429
787;Jacobs University Bremen;Germany;50;367;567;218;894;666;511;533;44,26;2015;715;1430
923;Jadavpur University;India;15;367;515;218;849;991;428;735;44,11;2015;886;1431
451;Jagiellonian University;Poland;1;367;567;218;403;465;645;355;44,94;2015;375;1432
541;James Cook University;Australia;13;367;567;218;505;248;428;665;44,67;2015;457;1433
808;Jaume I University;Spain;30;367;567;218;794;958;645;643;44,23;2015;741;1434
777;Jawaharlal Nehru Centre for Advanced Scientific Research;India;12;367;567;218;868;650;645;453;44,27;2015;715;1435
880;Jean Monnet University;France;44;367;567;218;626;486;812;710;44,15;2015;850;1436
828;Jiangnan University;China;50;367;567;218;783;912;812;628;44,20;2015;770;1437
947;Jiangsu University;China;66;367;556;218;808;969;812;323;44,08;2015;981;1438
722;Jichi Medical University;Japan;45;367;567;218;930;633;511;641;44,33;2015;637;1439
775;Jikei University School of Medicine;Japan;56;367;567;218;959;711;645;797;44,27;2015;686;1440
391;Jilin University;China;14;220;338;218;239;452;645;551;45,20;2015;375;1441
955;Jinan University;China;70;367;336;218;793;897;812;688;44,07;2015;984;1442
233;Johannes Gutenberg University of Mainz;Germany;19;367;567;194;210;185;161;523;46,88;2015;164;1443
715;Johannes Kepler University of Linz;Austria;9;367;378;218;742;659;645;560;44,34;2015;671;1444
16;Johns Hopkins University;USA;13;18;84;16;4;11;5;2;71,60;2015;3;1445
188;Joseph Fourier University;France;8;195;567;218;110;93;234;160;47,71;2015;170;1446
235;Julius-Maximilian's University of W?rzburg;Germany;20;106;391;168;216;179;287;369;46,85;2015;179;1447
465;Juntendo University;Japan;19;367;567;218;653;498;428;853;44,90;2015;362;1448
358;Justus Liebig University Giessen;Germany;32;367;567;218;332;357;264;309;45,43;2015;313;1449
619;Kagoshima University;Japan;36;367;281;218;733;706;511;251;44,48;2015;715;1450
691;Kaiserslautern University of Technology;Germany;47;367;522;218;679;523;812;668;44,37;2015;606;1451
457;Kanazawa University;Japan;18;367;416;218;474;419;511;350;44,92;2015;381;1452
812;Kangwon National University;South Korea;27;367;567;218;706;819;645;428;44,22;2015;781;1453
353;Kansas State University;USA;125;130;229;218;373;320;212;294;45,47;2015;358;1454
757;Kaohsiung Medical University;Taiwan;10;367;567;218;539;854;812;661;44,29;2015;699;1455
213;Karlsruhe Institute of Technology;Germany;16;356;208;131;193;280;146;103;47,15;2015;247;1456
71;Karolinska Institute;Sweden;1;149;567;36;51;54;52;743;52,79;2015;34;1457
82;Katholieke Universiteit Leuven;Belgium;1;367;202;218;35;92;53;74;52,03;2015;46;1458
674;Keele University;United Kingdom;49;367;567;218;659;533;321;853;44,40;2015;606;1459
34;Keio University;Japan;3;284;5;218;309;246;368;80;59,84;2015;270;1460
571;Kent State University;USA;173;367;567;218;610;436;511;498;44,58;2015;486;1461
737;Kindai University;Japan;50;367;567;218;680;712;428;437;44,32;2015;686;1462
995;King Abdulaziz University;Saudi Arabia;4;367;449;218;595;430;645;839;44,03;2015;994;1463
704;King Abdullah University of Science and Technology;Saudi Arabia;2;367;567;126;691;529;812;182;44,36;2015;946;1464
847;King Fahd University of Petroleum and Minerals;Saudi Arabia;3;367;234;218;934;950;812;871;44,19;2015;984;1465
569;King Saud University;Saudi Arabia;1;367;182;218;560;539;645;232;44,59;2015;837;1466
94;King's College London;United Kingdom;7;27;190;114;76;116;101;188;51,31;2015;74;1467
732;Kitasato University;Japan;48;367;567;218;725;595;812;871;44,32;2015;646;1468
320;Kobe University;Japan;14;95;240;116;368;271;321;301;45,74;2015;335;1469
838;K?chi University;Japan;61;367;567;218;942;788;812;536;44,19;2015;781;1470
602;Konkuk University;South Korea;22;367;388;218;533;748;812;204;44,51;2015;686;1471
