11;California Institute of Technology;USA;9;5;338;7;67;13;20;9;83,74;2016;25;2257
703;Capital Medical University;China;43;378;594;235;489;705;541;802;44,53;2016;661;2258
187;Cardiff University;United Kingdom;15;335;228;144;180;157;126;182;47,76;2016;160;2259
591;Carleton University;Canada;23;378;563;235;505;744;380;912;44,72;2016;525;2260
947;Carlos III University of Madrid;Spain;37;378;594;235;663;943;664;471;44,27;2016;945;2261
67;Carnegie Mellon University;USA;42;28;140;25;216;219;101;122;53,04;2016;155;2262
108;Case Western Reserve University;USA;58;58;255;211;144;102;57;97;50,03;2016;81;2263
558;Catholic University of Korea;South Korea;18;378;594;235;549;727;664;179;44,80;2016;581;2264
373;Catholic University of the Sacred Heart;Italy;17;378;525;235;419;460;324;763;45,49;2016;313;2265
557;Central China Normal University;China;34;378;594;235;631;813;541;821;44,80;2016;470;2266
406;Central South University;China;22;378;113;235;352;712;436;576;45,30;2016;519;2267
347;CentraleSup?lec;France;15;378;55;235;814;841;818;790;45,65;2016;846;2268
444;Chalmers University of Technology;Sweden;10;373;329;235;369;441;664;821;45,14;2016;389;2269
571;Chang Gung University;Taiwan;8;378;594;235;340;591;818;883;44,77;2016;536;2270
902;Charles Darwin University;Australia;27;378;594;235;867;693;664;912;44,31;2016;860;2271
266;Charles University in Prague;Czech Republic;1;251;584;187;230;235;171;644;46,49;2016;222;2272
808;Chiang Mai University;Thailand;3;378;570;235;834;762;436;883;44,41;2016;750;2273
422;Chiba University;Japan;17;378;594;235;384;354;436;175;45,23;2016;403;2274
580;China Agricultural University;China;35;378;506;235;404;361;818;592;44,75;2016;536;2275
953;China Medical University (PRC);China;76;378;594;235;761;704;664;912;44,27;2016;925;2276
662;China Medical University (Taiwan);Taiwan;9;378;594;235;429;678;818;856;44,60;2016;627;2277
1000;China Pharmaceutical University;China;90;378;594;235;816;968;818;625;44,22;2016;980;2278
891;China University of Geosciences (Beijing);China;66;378;594;235;909;711;818;841;44,32;2016;846;2279
870;China University of Geosciences (Wuhan);China;63;378;511;235;902;707;541;802;44,34;2016;832;2280
370;Chinese Academy of Medical Sciences & Peking Union Medical College;China;16;378;594;235;341;289;380;203;45,50;2016;337;2281
228;Chinese University of Hong Kong;Hong Kong;2;122;472;117;159;321;218;170;47,06;2016;212;2282
514;Chonbuk National University;South Korea;15;378;594;235;503;755;664;123;44,91;2016;627;2283
998;Chongqing Medical University;China;88;378;594;235;910;925;818;856;44,22;2016;969;2284
719;Chongqing University;China;45;378;263;235;589;902;664;856;44,52;2016;790;2285
420;Chonnam National University;South Korea;10;378;593;235;406;580;324;135;45,24;2016;441;2286
965;Chosun University;South Korea;36;378;594;235;947;978;818;281;44,26;2016;994;2287
320;Chulalongkorn University;Thailand;1;378;56;235;591;710;664;912;45,89;2016;588;2288
986;Chung Shan Medical University;Taiwan;19;378;594;235;744;960;664;912;44,23;2016;969;2289
900;Chung Yuan Christian University;Taiwan;14;259;309;235;785;972;818;912;44,31;2016;980;2290
798;Chung-Ang University;South Korea;24;378;481;235;611;834;436;273;44,42;2016;878;2291
829;Chungbuk National University;South Korea;27;378;594;235;765;876;818;412;44,39;2016;807;2292
669;Chungnam National University;South Korea;21;378;594;235;480;566;664;378;44,59;2016;648;2293
294;City College of New York;USA;114;30;215;235;696;442;541;363;46,18;2016;617;2294
612;City University London;United Kingdom;46;378;138;235;783;909;818;461;44,68;2016;907;2295
364;City University of Hong Kong;Hong Kong;5;378;594;235;253;851;380;440;45,52;2016;335;2296
887;Clarkson University;USA;216;378;380;235;959;978;818;763;44,32;2016;887;2297
212;Claude Bernard University Lyon 1;France;12;378;572;235;130;131;240;172;47,29;2016;196;2298
489;Clemson University;USA;154;378;510;235;446;518;436;326;44,98;2016;430;2299
375;College of William and Mary;USA;128;378;87;235;615;461;324;821;45,47;2016;536;2300
350;Colorado School of Mines;USA;123;378;69;235;683;603;380;644;45,62;2016;588;2301
282;Colorado State University;USA;107;236;526;194;236;212;295;267;46,32;2016;243;2302
6;Columbia University;USA;4;13;6;9;14;12;15;2;94,12;2016;14;2303
637;Comenius University in Bratislava;Slovak Republic;1;378;594;235;687;623;436;856;44,62;2016;566;2304
224;Complutense University of Madrid;Spain;3;89;63;232;215;316;240;253;47,10;2016;337;2305
479;Concordia University;Canada;21;378;122;235;541;768;664;745;45,02;2016;627;2306
12;Cornell University;USA;10;12;19;19;24;15;27;13;81,74;2016;23;2307
589;Cranfield University;United Kingdom;44;378;160;235;767;818;664;429;44,72;2016;776;2308
523;Creighton University;USA;161;378;594;235;835;724;380;411;44,88;2016;441;2309
544;Curtin University;Australia;14;378;586;235;402;380;541;558;44,83;2016;494;2310
663;Czech Technical University in Prague;Czech Republic;3;359;594;235;667;771;436;644;44,60;2016;588;2311
301;Dalhousie University;Canada;14;269;168;235;288;246;324;440;46,09;2016;286;2312
323;Dalian University of Technology;China;11;378;107;235;300;648;436;264;45,87;2016;375;2313
872;Dankook University;South Korea;31;378;594;235;862;962;664;356;44,33;2016;887;2314
385;Darmstadt University of Technology;Germany;33;74;385;235;389;499;324;374;45,41;2016;407;2315
50;Dartmouth College;USA;33;48;16;235;254;165;200;79;55,16;2016;173;2316
564;Deakin University;Australia;15;378;428;235;464;665;380;625;44,79;2016;512;2317
255;Delft University of Technology;Netherlands;9;321;269;235;228;266;295;111;46,67;2016;257;2318
954;Dokuz Eyl?l University;Turkey;10;378;594;235;949;960;818;912;44,27;2016;907;2319
801;Dongguk University;South Korea;25;378;314;235;923;916;664;194;44,41;2016;995;2320
625;Donghua University;China;41;378;594;235;781;972;240;763;44,65;2016;581;2321
264;Drexel University;USA;102;378;202;235;371;339;324;83;46,52;2016;290;2322
773;Dublin City University;Ireland;6;378;498;235;803;942;541;257;44,45;2016;820;2323
29;Duke University;USA;22;80;33;46;21;23;13;24;61,32;2016;15;2324
231;Durham University;United Kingdom;19;79;245;80;244;222;184;370;47,02;2016;243;2325
751;East Carolina University;USA;202;378;388;235;713;659;818;516;44,47;2016;719;2326
550;East China Normal University;China;32;378;256;235;421;616;818;659;44,82;2016;566;2327
447;East China University of Science and Technology;China;27;378;594;235;408;799;664;240;45,13;2016;396;2328
957;?cole centrale de Lyon;France;45;378;304;235;877;845;818;690;44,26;2016;995;2329
39;?cole normale sup?rieure - Paris;France;2;10;529;69;386;160;818;912;57,30;2016;300;2330
766;?cole normale sup?rieure de Cachan;France;37;131;337;235;895;718;324;856;44,46;2016;878;2331
465;?cole normale sup?rieure de Lyon;France;20;378;594;207;475;203;541;558;45,05;2016;396;2332
36;?cole Polytechnique;France;1;101;7;184;339;301;200;207;59,09;2016;296;2333
761;Ege University;Turkey;6;378;594;235;788;823;380;883;44,47;2016;695;2334
646;Ehime University;Japan;39;378;537;235;629;599;541;447;44,61;2016;588;2335
344;Eindhoven University of Technology;Netherlands;11;378;359;199;315;536;324;295;45,67;2016;317;2336
79;Emory University;USA;48;378;143;126;71;61;71;60;52,09;2016;37;2337
488;E?tv?s Lor?nd University;Hungary;1;95;594;117;574;452;268;802;44,99;2016;525;2338
91;Erasmus University Rotterdam;Netherlands;2;378;43;202;88;147;78;155;51,45;2016;51;2339
446;Ewha Womans University;South Korea;13;378;594;235;461;571;664;146;45,14;2016;452;2340
914;Federal University of ABC;Brazil;12;378;594;235;903;886;541;912;44,30;2016;878;2341
962;Federal University of Bahia;Brazil;15;378;576;235;956;875;818;841;44,26;2016;925;2342
519;Federal University of Minas Gerais;Brazil;4;378;320;235;417;545;436;215;44,89;2016;566;2343
926;Federal University of Paran?;Brazil;13;378;482;235;674;831;818;763;44,29;2016;907;2344
966;Federal University of Pernambuco;Brazil;16;378;575;235;755;889;818;558;44,26;2016;945;2345
327;Federal University of Rio de Janeiro;Brazil;2;139;135;235;299;342;436;303;45,81;2016;357;2346
575;Federal University of Rio Grande do Sul;Brazil;5;378;594;235;415;547;436;821;44,76;2016;519;2347
879;Federal University of Santa Catarina;Brazil;9;378;594;235;602;925;818;790;44,33;2016;860;2348
970;Federal University of Santa Maria;Brazil;17;378;396;235;934;978;818;912;44,25;2016;969;2349
948;Federal University of S?o Carlos;Brazil;14;378;594;235;735;910;818;674;44,27;2016;925;2350
622;Federal University of S?o Paulo;Brazil;6;378;594;235;483;628;436;790;44,65;2016;566;2351
895;Federico Santa Mar?a Technical University;Chile;4;378;594;235;956;936;268;674;44,32;2016;907;2352
990;Feng Chia University;Taiwan;20;378;423;235;940;995;818;856;44,23;2016;989;2353
632;Flinders University;Australia;19;133;594;235;509;540;818;674;44,63;2016;636;2354
864;Florida Atlantic University;USA;213;378;594;235;874;734;818;482;44,34;2016;832;2355
746;Florida Institute of Technology;USA;200;378;594;235;963;745;240;912;44,48;2016;719;2356
603;Florida International University;USA;176;378;587;235;490;471;436;516;44,70;2016;547;2357
256;Florida State University;USA;98;239;307;235;209;189;160;378;46,67;2016;225;2358
911;Fluminense Federal University;Brazil;10;378;340;235;793;902;818;912;44,30;2016;945;2359
853;Fourth Military Medical University;China;59;378;594;235;588;645;664;719;44,36;2016;832;2360
136;Free University of Berlin;Germany;4;81;522;106;109;80;144;338;49,17;2016;91;2361
997;Fu Jen Catholic University;Taiwan;21;378;469;235;994;941;818;883;44,22;2016;980;2362
192;Fudan University;China;5;378;197;235;108;223;268;190;47,72;2016;192;2363
873;Fukuoka University;Japan;63;378;594;235;975;911;818;453;44,33;2016;846;2364
611;Fuzhou University;China;39;378;391;235;702;987;436;611;44,68;2016;547;2365
768;G, d'Annunzio University, Chieti-Pescara;Italy;42;378;594;235;732;653;818;883;44,46;2016;695;2366
939;Gachon University;South Korea;34;378;594;235;857;844;818;523;44,28;2016;907;2367
857;Gazi University;Turkey;9;378;507;235;772;935;664;912;44,35;2016;820;2368
397;George Mason University;USA;133;378;594;100;456;388;268;374;45,35;2016;381;2369
207;George Washington University;USA;86;201;59;235;301;236;324;417;47,38;2016;233;2370
121;Georgetown University;USA;61;145;32;235;305;317;295;138;49,69;2016;215;2371
86;Georgia Institute of Technology;USA;50;152;68;117;112;161;78;34;51,75;2016;108;2372
487;Georgia State University;USA;153;378;369;235;447;450;436;350;44,99;2016;441;2373
133;Ghent University;Belgium;2;137;332;148;80;146;90;116;49,34;2016;121;2374
698;Gifu University;Japan;42;378;532;235;731;683;664;326;44,54;2016;673;2375
182;Goethe University Frankfurt;Germany;11;123;239;90;182;150;200;356;48,03;2016;126;2376
560;Graduate University for Advanced Studies;Japan;31;378;594;235;620;283;818;912;44,79;2016;481;2377
680;Graz University of Technology;Austria;8;378;594;235;678;765;436;403;44,57;2016;636;2378
167;Grenoble Alpes University;France;8;153;581;117;110;99;171;173;48,30;2016;138;2379
399;Grenoble Institute of Technology;France;18;156;594;201;332;525;380;391;45,34;2016;357;2380
573;Griffith University;Australia;16;378;594;235;414;492;324;600;44,77;2016;525;2381
615;Gunma University;Japan;34;378;594;235;662;539;541;251;44,67;2016;606;2382
421;Gwangju Institute of Science and Technology;South Korea;11;378;594;235;583;590;324;98;45,23;2016;519;2383
537;Gyeongsang National University;South Korea;17;378;594;235;641;686;541;133;44,85;2016;627;2384
668;Hacettepe University;Turkey;3;378;594;235;657;606;664;912;44,59;2016;588;2385
945;Hallym University;South Korea;35;378;594;235;858;931;818;690;44,27;2016;907;2386
875;Hamamatsu University School of Medicine;Japan;65;378;594;235;990;897;664;420;44,33;2016;860;2387
293;Hannover Medical School;Germany;24;378;594;235;321;230;380;374;46,21;2016;222;2388
226;Hanyang University;South Korea;7;378;123;235;284;470;380;57;47,08;2016;387;2389
908;Harbin Engineering University;China;68;378;594;235;936;972;664;856;44,31;2016;860;2390
384;Harbin Institute of Technology;China;19;378;254;235;239;825;380;429;45,42;2016;396;2391
989;Harbin Medical University;China;85;378;594;235;779;874;818;912;44,23;2016;969;2392
1;Harvard University;USA;1;1;1;1;1;1;1;3;100,00;2016;1;2393
724;Hasselt University;Belgium;8;378;344;235;828;914;664;821;44,52;2016;686;2394
26;Hebrew University of Jerusalem;Israel;1;16;196;15;127;103;324;28;63,52;2016;149;2395
824;Hefei University of Technology;China;56;378;283;235;842;987;818;912;44,39;2016;902;2396
988;Henan Normal University;China;84;378;594;235;945;995;818;912;44,23;2016;959;2397
693;Heriot-Watt University;United Kingdom;53;378;317;235;609;585;818;412;44,55;2016;719;2398
958;Hirosaki University;Japan;72;378;487;235;980;821;664;584;44,26;2016;934;2399
314;Hiroshima University;Japan;13;378;594;235;325;288;541;123;45,94;2016;306;2400
183;Hokkaido University;Japan;10;215;251;136;156;179;380;59;47,97;2016;259;2401
647;Hong Kong Baptist University;Hong Kong;6;378;540;235;592;932;541;763;44,61;2016;581;2402
343;Hong Kong Polytechnic University;Hong Kong;4;378;167;235;248;808;664;230;45,67;2016;387;2403
312;Hong Kong University of Science and Technology;Hong Kong;3;378;335;235;265;489;324;199;46,01;2016;286;2404
794;Howard University;USA;207;195;594;235;946;673;664;447;44,43;2016;759;2405
812;Huazhong Agricultural University;China;52;378;594;235;616;535;664;558;44,40;2016;776;2406
357;Huazhong University of Science and Technology;China;13;378;206;235;183;586;664;356;45,57;2016;430;2407
149;Humboldt University of Berlin;Germany;6;309;594;180;107;79;144;456;48,82;2016;81;2408
961;Hunan Normal University;China;79;378;594;235;914;888;818;912;44,26;2016;925;2409
527;Hunan University;China;31;378;315;235;455;863;541;719;44,87;2016;494;2410
876;Hunter College;USA;214;276;464;235;832;592;818;802;44,33;2016;860;2411
984;Ibaraki University;Japan;74;378;594;235;999;491;664;674;44,23;2016;959;2412
145;Icahn School of Medicine at Mount Sinai;USA;66;378;594;235;157;68;144;112;48,92;2016;72;2413
482;Illinois Institute of Technology;USA;152;291;105;235;773;702;664;841;45,01;2016;719;2414
35;Imperial College London;United Kingdom;4;99;72;37;19;26;19;29;59,40;2016;20;2415
471;Indian Institute of Science;India;3;378;379;235;327;543;436;303;45,03;2016;470;2416
676;Indian Institute of Technology Bombay;India;10;378;533;235;523;855;664;315;44,57;2016;673;2417
354;Indian Institute of Technology Delhi;India;1;378;64;235;631;953;818;690;45,59;2016;706;2418
767;Indian Institute of Technology Kanpur;India;12;186;531;235;569;902;818;507;44,46;2016;759;2419
614;Indian Institute of Technology Kharagpur;India;8;378;237;235;508;978;818;704;44,68;2016;673;2420
588;Indian Institute of Technology Madras;India;6;378;172;235;555;953;818;425;44,72;2016;759;2421
597;Indian Institute of Technology Roorkee;India;7;378;356;235;840;938;324;912;44,70;2016;547;2422
123;Indiana University - Bloomington;USA;62;109;36;177;181;136;171;221;49,66;2016;204;2423
186;Indiana University-Purdue University Indianapolis;USA;79;378;474;235;190;176;218;107;47,76;2016;133;2424
582;Inha University;South Korea;19;378;351;235;586;787;380;295;44,74;2016;581;2425
842;Inje University;South Korea;28;378;594;235;823;885;818;378;44,37;2016;832;2426
383;Innsbruck Medical University;Austria;4;378;594;235;459;406;664;592;45,42;2016;317;2427
734;Institut national des sciences Appliqu?es de Lyon;France;34;378;594;235;558;714;541;523;44,50;2016;686;2428
542;International School for Advanced Studies;Italy;29;378;594;235;640;415;541;821;44,84;2016;452;2429
205;Iowa State University;USA;84;306;185;109;162;187;136;303;47,44;2016;194;2430
844;Isfahan University of Technology;Iran;4;378;594;235;672;895;380;912;44,37;2016;820;2431
700;Istanbul Technical University;Turkey;4;378;436;235;659;843;541;841;44,54;2016;648;2432
652;Istanbul University;Turkey;2;224;429;235;692;534;818;912;44,61;2016;606;2433
762;Jacobs University Bremen;Germany;50;378;594;235;886;661;541;482;44,46;2016;695;2434
921;Jadavpur University;India;14;378;538;235;821;995;541;821;44,30;2016;887;2435
429;Jagiellonian University;Poland;1;378;594;235;399;465;664;391;45,20;2016;365;2436
538;James Cook University;Australia;13;378;594;235;491;263;541;719;44,85;2016;470;2437
755;Jaume I University;Spain;28;378;594;235;775;943;664;644;44,47;2016;686;2438
716;Jawaharlal Nehru Centre for Advanced Scientific Research;India;11;378;594;146;893;647;664;471;44,52;2016;706;2439
837;Jean Monnet University;France;41;378;594;235;625;472;818;674;44,37;2016;807;2440
788;Jiangnan University;China;50;378;594;235;724;922;818;633;44,43;2016;719;2441
955;Jiangsu University;China;77;378;578;235;747;902;818;471;44,27;2016;945;2442
711;Jichi Medical University;Japan;43;378;594;235;923;641;541;592;44,52;2016;636;2443
790;Jikei University School of Medicine;Japan;55;378;594;235;972;731;664;841;44,43;2016;706;2444
367;Jilin University;China;15;223;322;235;233;454;664;644;45,51;2016;352;2445
883;Jinan University;China;65;378;323;235;735;830;818;745;44,32;2016;945;2446
244;Johannes Gutenberg University of Mainz;Germany;20;305;594;210;218;194;184;384;46,84;2016;187;2447
710;Johannes Kepler University of Linz;Austria;9;378;375;235;791;654;541;558;44,53;2016;673;2448
16;Johns Hopkins University;USA;13;18;89;16;4;10;4;4;70,44;2016;4;2449
241;Julius-Maximilian's University of W?rzburg;Germany;19;119;389;167;210;181;324;363;46,87;2016;196;2450
473;Juntendo University;Japan;20;378;594;235;654;503;541;704;45,03;2016;381;2451
352;Justus Liebig University Giessen;Germany;31;378;594;235;334;356;324;332;45,60;2016;313;2452
678;Kagoshima University;Japan;40;378;328;235;756;681;664;240;44,57;2016;759;2453
685;Kaiserslautern University of Technology;Germany;47;378;548;235;684;548;818;659;44,56;2016;617;2454
140;KAIST;South Korea;3;378;162;235;199;290;541;17;49,11;2016;272;2455
452;Kanazawa University;Japan;18;378;403;235;494;429;541;213;45,13;2016;407;2456
787;Kangwon National University;South Korea;23;378;594;235;696;728;436;370;44,44;2016;776;2457
353;Kansas State University;USA;125;142;236;235;387;335;200;312;45,60;2016;352;2458
712;Kaohsiung Medical University;Taiwan;10;378;594;235;526;866;818;763;44,52;2016;661;2459
215;Karlsruhe Institute of Technology;Germany;16;368;180;189;189;294;126;115;47,24;2016;233;2460
70;Karolinska Institute;Sweden;1;108;594;41;49;50;51;558;52,76;2016;35;2461
78;Katholieke Universiteit Leuven;Belgium;1;378;190;235;35;84;49;80;52,10;2016;50;2462
672;Keele University;United Kingdom;51;378;594;235;658;529;380;611;44,58;2016;617;2463
33;Keio University;Japan;3;300;5;235;312;249;380;70;60,08;2016;280;2464
568;Kent State University;USA;167;378;594;235;622;448;541;461;44,79;2016;489;2465
740;Kindai University;Japan;47;378;594;235;694;695;436;482;44,49;2016;686;2466
704;King Abdullah University of Science and Technology;Saudi Arabia;2;378;594;129;598;479;664;273;44,53;2016;807;2467
707;King Fahd University of Petroleum and Minerals;Saudi Arabia;3;378;159;235;939;936;664;912;44,53;2016;989;2468
983;King Juan Carlos University;Spain;40;378;594;235;855;927;818;719;44,23;2016;959;2469
602;King Saud University;Saudi Arabia;1;378;186;235;513;478;818;429;44,70;2016;759;2470
92;King's College London;United Kingdom;7;31;173;116;73;100;84;192;51,45;2016;68;2471
642;Kitasato University;Japan;38;378;594;117;748;622;818;253;44,62;2016;706;2472
321;Kobe University;Japan;14;97;241;117;378;278;295;326;45,88;2016;328;2473
841;K?chi University;Japan;60;378;594;235;958;783;664;523;44,37;2016;790;2474
607;Konkuk University;South Korea;20;378;366;235;529;730;541;240;44,69;2016;648;2475
141;Korea University;South Korea;4;378;54;235;171;400;295;55;49,01;2016;268;2476
458;Kumamoto University;Japan;19;322;400;235;520;446;541;165;45,08;2016;470;2477
741;Kurume University;Japan;48;378;594;235;983;772;818;237;44,49;2016;759;2478
932;Kyoto Institute of Technology;Japan;70;378;594;235;996;908;818;321;44,29;2016;959;2479
752;Kyoto Prefectural University of Medicine;Japan;50;378;594;235;879;767;664;912;44,47;2016;673;2480
20;Kyoto University;Japan;2;23;17;27;33;43;84;15;66,53;2016;65;2481
442;Kyung Hee University;South Korea;12;256;520;235;375;564;541;126;45,15;2016;512;2482
337;Kyungpook National University;South Korea;8;378;410;235;366;613;295;88;45,71;2016;403;2483
124;Kyushu University;Japan;8;288;52;235;152;190;268;47;49,65;2016;215;2484
624;La Trobe University;Australia;18;378;479;235;515;426;818;719;44,65;2016;566;2485
401;Lancaster University;United Kingdom;34;378;368;235;368;445;268;558;45,34;2016;347;2486
495;Lanzhou University;China;29;378;567;235;334;629;664;719;44,95;2016;452;2487
234;Laval University;Canada;10;308;261;235;221;264;184;133;46,99;2016;208;2488
283;Lehigh University;USA;108;250;46;235;647;527;436;440;46,28;2016;536;2489
112;Leiden University;Netherlands;5;143;594;103;85;90;101;153;49,88;2016;66;2490
298;Leipzig University;Germany;26;340;594;226;282;254;324;401;46,13;2016;243;2491
681;Lille 2 University of Health and Law;France;29;378;594;235;777;570;818;674;44,56;2016;606;2492
360;Link?ping University;Sweden;8;378;265;235;320;391;436;912;45,56;2016;328;2493
665;Liverpool John Moores University;United Kingdom;50;378;594;235;728;394;541;625;44,59;2016;588;2494
713;Loma Linda University;USA;194;378;594;235;845;759;818;391;44,52;2016;661;2495
77;Lomonosov Moscow State University;Russia;1;15;174;53;275;256;324;763;52,15;2016;352;2496
302;London School of Economics;United Kingdom;27;84;81;92;502;749;218;912;46,09;2016;566;2497
245;London School of Hygiene & Tropical Medicine;United Kingdom;21;378;594;197;277;299;268;644;46,84;2016;160;2498
702;Loughborough University;United Kingdom;54;378;594;235;535;861;541;491;44,54;2016;661;2499
188;Louisiana State University;USA;80;294;161;235;174;172;160;141;47,76;2016;170;2500
667;Louisiana Tech University;USA;189;378;208;235;975;891;541;690;44,59;2016;776;2501
433;Loyola University Chicago;USA;142;378;372;235;548;417;380;745;45,18;2016;357;2502
76;Ludwig Maximilian University of Munich;Germany;1;40;125;71;61;54;57;182;52,27;2016;47;2503
127;Lund University;Sweden;3;148;454;168;92;135;71;883;49,57;2016;68;2504
219;Maastricht University;Netherlands;8;378;594;235;176;327;171;363;47,20;2016;163;2505
448;Macquarie University;Australia;9;378;348;235;374;333;436;471;45,13;2016;396;2506
810;Magna Gr?cia University of Catanzaro;Italy;44;378;594;235;935;872;818;790;44,41;2016;733;2507
522;Mahidol University;Thailand;2;378;594;235;457;345;541;883;44,88;2016;452;2508
846;Makerere University;Uganda;1;378;594;235;830;642;664;912;44,37;2016;790;2509
871;Manchester Metropolitan University;United Kingdom;64;378;399;235;948;680;664;790;44,34;2016;860;2510
985;Mansoura University;Egypt;3;378;594;235;960;968;541;912;44,23;2016;959;2511
628;Marche Polytechnic University;Italy;34;378;594;235;686;664;818;790;44,64;2016;547;2512
753;Marquette University;USA;203;274;207;235;931;798;818;719;44,47;2016;934;2513
480;Martin Luther University of Halle-Wittenberg;Germany;38;370;594;203;400;352;664;674;45,01;2016;407;2514
731;Masaryk University;Czech Republic;4;378;594;235;661;532;664;690;44,50;2016;661;2515
3;Massachusetts Institute of Technology;USA;3;2;12;3;15;2;2;1;97,12;2016;2;2516
621;Massey University;New Zealand;4;378;478;235;561;528;664;719;44,66;2016;558;2517
797;Maynooth University;Ireland;7;260;594;235;998;646;541;507;44,42;2016;750;2518
42;McGill University;Canada;2;34;38;54;37;55;39;103;56,45;2016;35;2519
135;McMaster University;Canada;6;232;292;160;124;139;71;197;49,30;2016;72;2520
